depth	# bases at depth	size of A	% of A at depth
3767	1	46584178	0.0000000
3768	3	46584178	0.0000001
3770	2	46584178	0.0000000
3771	1	46584178	0.0000000
3772	1	46584178	0.0000000
3773	2	46584178	0.0000000
3774	2	46584178	0.0000000
3776	2	46584178	0.0000000
3777	2	46584178	0.0000000
3779	4	46584178	0.0000001
3781	1	46584178	0.0000000
3783	1	46584178	0.0000000
3784	3	46584178	0.0000001
3786	3	46584178	0.0000001
3788	2	46584178	0.0000000
3789	1	46584178	0.0000000
3791	1	46584178	0.0000000
3792	3	46584178	0.0000001
3793	2	46584178	0.0000000
3794	2	46584178	0.0000000
3796	1	46584178	0.0000000
3797	1	46584178	0.0000000
3798	3	46584178	0.0000001
3799	2	46584178	0.0000000
3800	1	46584178	0.0000000
3801	4	46584178	0.0000001
3802	1	46584178	0.0000000
3803	1	46584178	0.0000000
3804	2	46584178	0.0000000
3805	2	46584178	0.0000000
3806	1	46584178	0.0000000
3807	1	46584178	0.0000000
3808	1	46584178	0.0000000
3809	2	46584178	0.0000000
3811	2	46584178	0.0000000
3812	2	46584178	0.0000000
3813	1	46584178	0.0000000
3814	1	46584178	0.0000000
3815	2	46584178	0.0000000
3816	1	46584178	0.0000000
3817	6	46584178	0.0000001
3818	1	46584178	0.0000000
3819	4	46584178	0.0000001
3820	2	46584178	0.0000000
3821	3	46584178	0.0000001
3822	3	46584178	0.0000001
3823	2	46584178	0.0000000
3824	1	46584178	0.0000000
3825	1	46584178	0.0000000
3826	1	46584178	0.0000000
3827	2	46584178	0.0000000
3828	2	46584178	0.0000000
3829	7	46584178	0.0000002
3830	5	46584178	0.0000001
3832	4	46584178	0.0000001
3833	2	46584178	0.0000000
3834	1	46584178	0.0000000
3835	1	46584178	0.0000000
3836	5	46584178	0.0000001
3838	3	46584178	0.0000001
3839	1	46584178	0.0000000
3840	4	46584178	0.0000001
3841	3	46584178	0.0000001
3842	2	46584178	0.0000000
3843	4	46584178	0.0000001
3844	4	46584178	0.0000001
3845	5	46584178	0.0000001
3846	1	46584178	0.0000000
3847	1	46584178	0.0000000
3848	1	46584178	0.0000000
3849	2	46584178	0.0000000
3850	2	46584178	0.0000000
3852	5	46584178	0.0000001
3854	1	46584178	0.0000000
3855	3	46584178	0.0000001
3856	3	46584178	0.0000001
3857	1	46584178	0.0000000
3858	1	46584178	0.0000000
3859	2	46584178	0.0000000
3860	1	46584178	0.0000000
3861	4	46584178	0.0000001
3862	4	46584178	0.0000001
3864	1	46584178	0.0000000
3865	6	46584178	0.0000001
3866	4	46584178	0.0000001
3867	1	46584178	0.0000000
3868	1	46584178	0.0000000
3870	1	46584178	0.0000000
3873	1	46584178	0.0000000
3874	2	46584178	0.0000000
3875	2	46584178	0.0000000
3876	1	46584178	0.0000000
3877	2	46584178	0.0000000
3878	2	46584178	0.0000000
3879	2	46584178	0.0000000
3880	3	46584178	0.0000001
3881	5	46584178	0.0000001
3882	2	46584178	0.0000000
3883	3	46584178	0.0000001
3884	1	46584178	0.0000000
3886	1	46584178	0.0000000
3887	3	46584178	0.0000001
3888	2	46584178	0.0000000
3889	2	46584178	0.0000000
3890	3	46584178	0.0000001
3891	4	46584178	0.0000001
3892	1	46584178	0.0000000
3893	3	46584178	0.0000001
3894	1	46584178	0.0000000
3895	3	46584178	0.0000001
3896	2	46584178	0.0000000
3897	3	46584178	0.0000001
3898	5	46584178	0.0000001
3899	2	46584178	0.0000000
3901	1	46584178	0.0000000
3902	2	46584178	0.0000000
3903	1	46584178	0.0000000
3904	3	46584178	0.0000001
3905	4	46584178	0.0000001
3906	1	46584178	0.0000000
3907	2	46584178	0.0000000
3909	2	46584178	0.0000000
3910	3	46584178	0.0000001
3911	2	46584178	0.0000000
3912	1	46584178	0.0000000
3913	5	46584178	0.0000001
3915	4	46584178	0.0000001
3916	1	46584178	0.0000000
3917	3	46584178	0.0000001
3919	2	46584178	0.0000000
3920	1	46584178	0.0000000
3921	4	46584178	0.0000001
3922	1	46584178	0.0000000
3923	2	46584178	0.0000000
3924	4	46584178	0.0000001
3925	2	46584178	0.0000000
3927	1	46584178	0.0000000
3928	2	46584178	0.0000000
3929	1	46584178	0.0000000
3931	1	46584178	0.0000000
3934	3	46584178	0.0000001
3936	5	46584178	0.0000001
3937	2	46584178	0.0000000
3938	1	46584178	0.0000000
3939	1	46584178	0.0000000
3940	4	46584178	0.0000001
3942	2	46584178	0.0000000
3943	3	46584178	0.0000001
3944	1	46584178	0.0000000
3945	2	46584178	0.0000000
3946	1	46584178	0.0000000
3947	1	46584178	0.0000000
3948	1	46584178	0.0000000
3949	6	46584178	0.0000001
3950	2	46584178	0.0000000
3951	4	46584178	0.0000001
3952	5	46584178	0.0000001
3953	2	46584178	0.0000000
3954	5	46584178	0.0000001
3956	2	46584178	0.0000000
3957	1	46584178	0.0000000
3958	1	46584178	0.0000000
3959	2	46584178	0.0000000
3960	2	46584178	0.0000000
3962	3	46584178	0.0000001
3966	2	46584178	0.0000000
3968	4	46584178	0.0000001
3969	2	46584178	0.0000000
3971	3	46584178	0.0000001
3972	3	46584178	0.0000001
3973	2	46584178	0.0000000
3974	3	46584178	0.0000001
3975	1	46584178	0.0000000
3978	1	46584178	0.0000000
3979	1	46584178	0.0000000
3980	2	46584178	0.0000000
3981	3	46584178	0.0000001
3983	1	46584178	0.0000000
3984	2	46584178	0.0000000
3985	2	46584178	0.0000000
3986	3	46584178	0.0000001
3988	1	46584178	0.0000000
3989	1	46584178	0.0000000
3990	1	46584178	0.0000000
3991	2	46584178	0.0000000
3992	1	46584178	0.0000000
3993	2	46584178	0.0000000
3994	2	46584178	0.0000000
3996	3	46584178	0.0000001
3998	1	46584178	0.0000000
4000	1	46584178	0.0000000
4001	1	46584178	0.0000000
4004	1	46584178	0.0000000
4005	1	46584178	0.0000000
4007	2	46584178	0.0000000
4008	4	46584178	0.0000001
4009	2	46584178	0.0000000
4010	3	46584178	0.0000001
4011	3	46584178	0.0000001
4012	1	46584178	0.0000000
4014	2	46584178	0.0000000
4015	2	46584178	0.0000000
4016	3	46584178	0.0000001
4017	5	46584178	0.0000001
4018	2	46584178	0.0000000
4019	5	46584178	0.0000001
4021	2	46584178	0.0000000
4022	2	46584178	0.0000000
4023	2	46584178	0.0000000
4024	2	46584178	0.0000000
4025	1	46584178	0.0000000
4026	1	46584178	0.0000000
4027	2	46584178	0.0000000
4029	2	46584178	0.0000000
4030	3	46584178	0.0000001
4031	3	46584178	0.0000001
4032	3	46584178	0.0000001
4033	2	46584178	0.0000000
4034	3	46584178	0.0000001
4038	2	46584178	0.0000000
4040	1	46584178	0.0000000
4041	1	46584178	0.0000000
4044	2	46584178	0.0000000
4045	1	46584178	0.0000000
4048	4	46584178	0.0000001
4049	1	46584178	0.0000000
4050	1	46584178	0.0000000
4051	1	46584178	0.0000000
4052	3	46584178	0.0000001
4053	2	46584178	0.0000000
4054	3	46584178	0.0000001
4055	2	46584178	0.0000000
4057	3	46584178	0.0000001
4059	2	46584178	0.0000000
4062	1	46584178	0.0000000
4063	3	46584178	0.0000001
4064	2	46584178	0.0000000
4065	2	46584178	0.0000000
4066	2	46584178	0.0000000
4069	3	46584178	0.0000001
4070	3	46584178	0.0000001
4071	2	46584178	0.0000000
4072	3	46584178	0.0000001
4073	2	46584178	0.0000000
4074	1	46584178	0.0000000
4075	2	46584178	0.0000000
4076	1	46584178	0.0000000
4077	2	46584178	0.0000000
4078	1	46584178	0.0000000
4079	3	46584178	0.0000001
4080	1	46584178	0.0000000
4081	4	46584178	0.0000001
4082	4	46584178	0.0000001
4083	2	46584178	0.0000000
4084	1	46584178	0.0000000
4085	1	46584178	0.0000000
4089	1	46584178	0.0000000
4090	1	46584178	0.0000000
4091	2	46584178	0.0000000
4092	3	46584178	0.0000001
4093	1	46584178	0.0000000
4094	1	46584178	0.0000000
4095	3	46584178	0.0000001
4096	1	46584178	0.0000000
4097	1	46584178	0.0000000
4098	2	46584178	0.0000000
4099	1	46584178	0.0000000
4100	2	46584178	0.0000000
4101	5	46584178	0.0000001
4102	1	46584178	0.0000000
4103	1	46584178	0.0000000
4104	1	46584178	0.0000000
4105	2	46584178	0.0000000
4106	1	46584178	0.0000000
4107	2	46584178	0.0000000
4108	1	46584178	0.0000000
4109	1	46584178	0.0000000
4110	1	46584178	0.0000000
4111	4	46584178	0.0000001
4112	3	46584178	0.0000001
4113	2	46584178	0.0000000
4114	6	46584178	0.0000001
4115	2	46584178	0.0000000
4116	1	46584178	0.0000000
4117	3	46584178	0.0000001
4118	3	46584178	0.0000001
4120	2	46584178	0.0000000
4121	1	46584178	0.0000000
4122	3	46584178	0.0000001
4124	2	46584178	0.0000000
4125	2	46584178	0.0000000
4126	3	46584178	0.0000001
4127	2	46584178	0.0000000
4128	3	46584178	0.0000001
4131	1	46584178	0.0000000
4132	2	46584178	0.0000000
4133	2	46584178	0.0000000
4134	1	46584178	0.0000000
4136	4	46584178	0.0000001
4137	1	46584178	0.0000000
4138	1	46584178	0.0000000
4140	2	46584178	0.0000000
4141	3	46584178	0.0000001
4143	3	46584178	0.0000001
4144	2	46584178	0.0000000
4145	2	46584178	0.0000000
4146	1	46584178	0.0000000
4147	2	46584178	0.0000000
4148	2	46584178	0.0000000
4149	1	46584178	0.0000000
4150	1	46584178	0.0000000
4151	1	46584178	0.0000000
4152	2	46584178	0.0000000
4153	2	46584178	0.0000000
4155	3	46584178	0.0000001
4156	4	46584178	0.0000001
4157	2	46584178	0.0000000
4158	2	46584178	0.0000000
4160	1	46584178	0.0000000
4161	2	46584178	0.0000000
4162	2	46584178	0.0000000
4163	1	46584178	0.0000000
4164	5	46584178	0.0000001
4165	2	46584178	0.0000000
4166	1	46584178	0.0000000
4168	2	46584178	0.0000000
4169	2	46584178	0.0000000
4170	4	46584178	0.0000001
4171	1	46584178	0.0000000
4173	2	46584178	0.0000000
4174	4	46584178	0.0000001
4175	6	46584178	0.0000001
4176	3	46584178	0.0000001
4177	2	46584178	0.0000000
4178	2	46584178	0.0000000
4179	4	46584178	0.0000001
4180	2	46584178	0.0000000
4181	2	46584178	0.0000000
4182	1	46584178	0.0000000
4183	1	46584178	0.0000000
4184	2	46584178	0.0000000
4185	1	46584178	0.0000000
4186	3	46584178	0.0000001
4188	2	46584178	0.0000000
4189	2	46584178	0.0000000
4190	4	46584178	0.0000001
4191	3	46584178	0.0000001
4194	2	46584178	0.0000000
4195	1	46584178	0.0000000
4196	2	46584178	0.0000000
4197	2	46584178	0.0000000
4198	3	46584178	0.0000001
4199	1	46584178	0.0000000
4200	6	46584178	0.0000001
4201	3	46584178	0.0000001
4202	2	46584178	0.0000000
4203	5	46584178	0.0000001
4204	3	46584178	0.0000001
4205	2	46584178	0.0000000
4206	1	46584178	0.0000000
4207	1	46584178	0.0000000
4208	4	46584178	0.0000001
4209	1	46584178	0.0000000
4210	1	46584178	0.0000000
4213	1	46584178	0.0000000
4214	5	46584178	0.0000001
4215	2	46584178	0.0000000
4216	2	46584178	0.0000000
4217	3	46584178	0.0000001
4218	4	46584178	0.0000001
4219	2	46584178	0.0000000
4220	3	46584178	0.0000001
4221	1	46584178	0.0000000
4223	3	46584178	0.0000001
4224	2	46584178	0.0000000
4225	2	46584178	0.0000000
4227	2	46584178	0.0000000
4228	3	46584178	0.0000001
4229	7	46584178	0.0000002
4230	2	46584178	0.0000000
4231	1	46584178	0.0000000
4233	2	46584178	0.0000000
4234	1	46584178	0.0000000
4235	2	46584178	0.0000000
4236	1	46584178	0.0000000
4237	4	46584178	0.0000001
4238	1	46584178	0.0000000
4239	1	46584178	0.0000000
4240	4	46584178	0.0000001
4241	4	46584178	0.0000001
4242	2	46584178	0.0000000
4243	1	46584178	0.0000000
4244	1	46584178	0.0000000
4245	5	46584178	0.0000001
4247	3	46584178	0.0000001
4248	1	46584178	0.0000000
4250	1	46584178	0.0000000
4251	1	46584178	0.0000000
4252	1	46584178	0.0000000
4254	5	46584178	0.0000001
4255	1	46584178	0.0000000
4256	2	46584178	0.0000000
4257	1	46584178	0.0000000
4258	2	46584178	0.0000000
4259	1	46584178	0.0000000
4260	2	46584178	0.0000000
4261	1	46584178	0.0000000
4262	2	46584178	0.0000000
4263	2	46584178	0.0000000
4267	3	46584178	0.0000001
4268	4	46584178	0.0000001
4269	1	46584178	0.0000000
4270	1	46584178	0.0000000
4271	3	46584178	0.0000001
4272	3	46584178	0.0000001
4273	2	46584178	0.0000000
4274	4	46584178	0.0000001
4275	2	46584178	0.0000000
4276	2	46584178	0.0000000
4277	2	46584178	0.0000000
4278	1	46584178	0.0000000
4279	1	46584178	0.0000000
4280	1	46584178	0.0000000
4281	1	46584178	0.0000000
4282	3	46584178	0.0000001
4283	4	46584178	0.0000001
4285	1	46584178	0.0000000
4286	4	46584178	0.0000001
4287	1	46584178	0.0000000
4288	1	46584178	0.0000000
4290	2	46584178	0.0000000
4292	1	46584178	0.0000000
4293	2	46584178	0.0000000
4294	1	46584178	0.0000000
4295	3	46584178	0.0000001
4296	1	46584178	0.0000000
4297	1	46584178	0.0000000
4298	1	46584178	0.0000000
4299	2	46584178	0.0000000
4301	3	46584178	0.0000001
4303	2	46584178	0.0000000
4304	3	46584178	0.0000001
4305	1	46584178	0.0000000
4306	2	46584178	0.0000000
4307	4	46584178	0.0000001
4308	1	46584178	0.0000000
4312	3	46584178	0.0000001
4313	2	46584178	0.0000000
4315	4	46584178	0.0000001
4316	2	46584178	0.0000000
4317	1	46584178	0.0000000
4318	1	46584178	0.0000000
4319	1	46584178	0.0000000
4320	2	46584178	0.0000000
4321	2	46584178	0.0000000
4322	3	46584178	0.0000001
4324	2	46584178	0.0000000
4327	1	46584178	0.0000000
4328	4	46584178	0.0000001
4329	1	46584178	0.0000000
4330	1	46584178	0.0000000
4331	3	46584178	0.0000001
4332	2	46584178	0.0000000
4333	2	46584178	0.0000000
4334	2	46584178	0.0000000
4335	1	46584178	0.0000000
4336	1	46584178	0.0000000
4337	3	46584178	0.0000001
4338	4	46584178	0.0000001
4339	2	46584178	0.0000000
4340	2	46584178	0.0000000
4342	2	46584178	0.0000000
4343	1	46584178	0.0000000
4344	2	46584178	0.0000000
4345	3	46584178	0.0000001
4347	2	46584178	0.0000000
4348	1	46584178	0.0000000
4350	5	46584178	0.0000001
4351	2	46584178	0.0000000
4352	1	46584178	0.0000000
4353	1	46584178	0.0000000
4354	1	46584178	0.0000000
4355	2	46584178	0.0000000
4356	3	46584178	0.0000001
4357	1	46584178	0.0000000
4358	1	46584178	0.0000000
4359	1	46584178	0.0000000
4360	4	46584178	0.0000001
4361	1	46584178	0.0000000
4363	1	46584178	0.0000000
4365	2	46584178	0.0000000
4366	2	46584178	0.0000000
4367	2	46584178	0.0000000
4368	1	46584178	0.0000000
4369	1	46584178	0.0000000
4370	4	46584178	0.0000001
4371	2	46584178	0.0000000
4372	1	46584178	0.0000000
4373	2	46584178	0.0000000
4374	2	46584178	0.0000000
4376	1	46584178	0.0000000
4377	1	46584178	0.0000000
4378	2	46584178	0.0000000
4379	1	46584178	0.0000000
4382	2	46584178	0.0000000
4383	1	46584178	0.0000000
4384	1	46584178	0.0000000
4386	4	46584178	0.0000001
4387	4	46584178	0.0000001
4388	1	46584178	0.0000000
4392	2	46584178	0.0000000
4393	2	46584178	0.0000000
4394	1	46584178	0.0000000
4395	3	46584178	0.0000001
4396	1	46584178	0.0000000
4397	1	46584178	0.0000000
4398	2	46584178	0.0000000
4399	1	46584178	0.0000000
4400	2	46584178	0.0000000
4401	1	46584178	0.0000000
4402	1	46584178	0.0000000
4403	2	46584178	0.0000000
4404	1	46584178	0.0000000
4405	1	46584178	0.0000000
4406	1	46584178	0.0000000
4407	2	46584178	0.0000000
4408	3	46584178	0.0000001
4409	2	46584178	0.0000000
4410	1	46584178	0.0000000
4411	1	46584178	0.0000000
4412	1	46584178	0.0000000
4413	2	46584178	0.0000000
4414	1	46584178	0.0000000
4415	2	46584178	0.0000000
4417	3	46584178	0.0000001
4418	1	46584178	0.0000000
4420	2	46584178	0.0000000
4424	1	46584178	0.0000000
4425	3	46584178	0.0000001
4426	1	46584178	0.0000000
4427	1	46584178	0.0000000
4429	2	46584178	0.0000000
4430	1	46584178	0.0000000
4431	1	46584178	0.0000000
4432	4	46584178	0.0000001
4435	1	46584178	0.0000000
4437	2	46584178	0.0000000
4441	2	46584178	0.0000000
4442	2	46584178	0.0000000
4443	2	46584178	0.0000000
4444	3	46584178	0.0000001
4445	2	46584178	0.0000000
4446	1	46584178	0.0000000
4447	1	46584178	0.0000000
4448	1	46584178	0.0000000
4449	1	46584178	0.0000000
4450	2	46584178	0.0000000
4453	1	46584178	0.0000000
4455	2	46584178	0.0000000
4456	1	46584178	0.0000000
4459	1	46584178	0.0000000
4468	1	46584178	0.0000000
4470	1	46584178	0.0000000
4473	1	46584178	0.0000000
4474	1	46584178	0.0000000
4475	1	46584178	0.0000000
4476	1	46584178	0.0000000
4478	1	46584178	0.0000000
4479	2	46584178	0.0000000
4480	2	46584178	0.0000000
4482	1	46584178	0.0000000
4483	2	46584178	0.0000000
4486	3	46584178	0.0000001
4488	1	46584178	0.0000000
4490	2	46584178	0.0000000
4492	2	46584178	0.0000000
4493	2	46584178	0.0000000
4494	2	46584178	0.0000000
4495	1	46584178	0.0000000
4498	1	46584178	0.0000000
4499	1	46584178	0.0000000
4500	2	46584178	0.0000000
4501	1	46584178	0.0000000
4503	1	46584178	0.0000000
4504	3	46584178	0.0000001
4505	1	46584178	0.0000000
4506	3	46584178	0.0000001
4507	1	46584178	0.0000000
4508	1	46584178	0.0000000
4509	1	46584178	0.0000000
4510	1	46584178	0.0000000
4512	1	46584178	0.0000000
4514	1	46584178	0.0000000
4515	2	46584178	0.0000000
4516	2	46584178	0.0000000
4517	2	46584178	0.0000000
4518	4	46584178	0.0000001
4520	5	46584178	0.0000001
4521	5	46584178	0.0000001
4522	2	46584178	0.0000000
4523	2	46584178	0.0000000
4525	1	46584178	0.0000000
4526	1	46584178	0.0000000
4527	2	46584178	0.0000000
4528	1	46584178	0.0000000
4529	2	46584178	0.0000000
4530	3	46584178	0.0000001
4531	1	46584178	0.0000000
4532	1	46584178	0.0000000
4533	2	46584178	0.0000000
4536	1	46584178	0.0000000
4537	1	46584178	0.0000000
4540	3	46584178	0.0000001
4542	3	46584178	0.0000001
4544	2	46584178	0.0000000
4545	1	46584178	0.0000000
4546	2	46584178	0.0000000
4547	3	46584178	0.0000001
4548	1	46584178	0.0000000
4549	1	46584178	0.0000000
4551	3	46584178	0.0000001
4552	2	46584178	0.0000000
4553	1	46584178	0.0000000
4555	1	46584178	0.0000000
4556	1	46584178	0.0000000
4558	1	46584178	0.0000000
4561	3	46584178	0.0000001
4562	2	46584178	0.0000000
4563	2	46584178	0.0000000
4564	1	46584178	0.0000000
4566	1	46584178	0.0000000
4567	1	46584178	0.0000000
4568	2	46584178	0.0000000
4569	1	46584178	0.0000000
4571	1	46584178	0.0000000
4573	1	46584178	0.0000000
4574	1	46584178	0.0000000
4575	3	46584178	0.0000001
4576	1	46584178	0.0000000
4577	3	46584178	0.0000001
4579	1	46584178	0.0000000
4580	1	46584178	0.0000000
4582	3	46584178	0.0000001
4583	1	46584178	0.0000000
4587	2	46584178	0.0000000
4588	1	46584178	0.0000000
4589	1	46584178	0.0000000
4592	2	46584178	0.0000000
4593	2	46584178	0.0000000
4595	1	46584178	0.0000000
4597	1	46584178	0.0000000
4598	1	46584178	0.0000000
4599	2	46584178	0.0000000
4601	2	46584178	0.0000000
4602	2	46584178	0.0000000
4603	1	46584178	0.0000000
4604	1	46584178	0.0000000
4605	1	46584178	0.0000000
4608	1	46584178	0.0000000
4609	1	46584178	0.0000000
4610	1	46584178	0.0000000
4612	1	46584178	0.0000000
4614	3	46584178	0.0000001
4615	2	46584178	0.0000000
4616	2	46584178	0.0000000
4617	1	46584178	0.0000000
4618	2	46584178	0.0000000
4619	1	46584178	0.0000000
4620	1	46584178	0.0000000
4621	2	46584178	0.0000000
4622	3	46584178	0.0000001
4624	1	46584178	0.0000000
4626	5	46584178	0.0000001
4627	2	46584178	0.0000000
4630	2	46584178	0.0000000
4632	3	46584178	0.0000001
4633	2	46584178	0.0000000
4634	1	46584178	0.0000000
4635	3	46584178	0.0000001
4636	3	46584178	0.0000001
4637	2	46584178	0.0000000
4638	1	46584178	0.0000000
4639	3	46584178	0.0000001
4640	3	46584178	0.0000001
4641	3	46584178	0.0000001
4642	1	46584178	0.0000000
4643	4	46584178	0.0000001
4645	3	46584178	0.0000001
4648	2	46584178	0.0000000
4649	2	46584178	0.0000000
4650	1	46584178	0.0000000
4652	1	46584178	0.0000000
4653	1	46584178	0.0000000
4654	2	46584178	0.0000000
4655	2	46584178	0.0000000
4656	2	46584178	0.0000000
4657	1	46584178	0.0000000
4658	2	46584178	0.0000000
4659	2	46584178	0.0000000
4662	1	46584178	0.0000000
4665	1	46584178	0.0000000
4667	1	46584178	0.0000000
4668	2	46584178	0.0000000
4669	1	46584178	0.0000000
4670	2	46584178	0.0000000
4671	2	46584178	0.0000000
4672	2	46584178	0.0000000
4676	2	46584178	0.0000000
4677	2	46584178	0.0000000
4678	1	46584178	0.0000000
4679	1	46584178	0.0000000
4681	3	46584178	0.0000001
4685	2	46584178	0.0000000
4686	1	46584178	0.0000000
4687	4	46584178	0.0000001
4689	3	46584178	0.0000001
4690	1	46584178	0.0000000
4691	1	46584178	0.0000000
4695	1	46584178	0.0000000
4696	1	46584178	0.0000000
4697	1	46584178	0.0000000
4698	1	46584178	0.0000000
4699	1	46584178	0.0000000
4700	3	46584178	0.0000001
4701	1	46584178	0.0000000
4702	2	46584178	0.0000000
4703	2	46584178	0.0000000
4709	1	46584178	0.0000000
4710	1	46584178	0.0000000
4711	1	46584178	0.0000000
4712	1	46584178	0.0000000
4714	1	46584178	0.0000000
4715	2	46584178	0.0000000
4716	1	46584178	0.0000000
4717	1	46584178	0.0000000
4722	3	46584178	0.0000001
4724	2	46584178	0.0000000
4725	2	46584178	0.0000000
4726	1	46584178	0.0000000
4727	1	46584178	0.0000000
4730	1	46584178	0.0000000
4731	1	46584178	0.0000000
4734	1	46584178	0.0000000
4735	1	46584178	0.0000000
4736	3	46584178	0.0000001
4738	2	46584178	0.0000000
4739	1	46584178	0.0000000
4740	2	46584178	0.0000000
4741	1	46584178	0.0000000
4742	4	46584178	0.0000001
4743	1	46584178	0.0000000
4745	4	46584178	0.0000001
4746	1	46584178	0.0000000
4747	2	46584178	0.0000000
4751	2	46584178	0.0000000
4752	2	46584178	0.0000000
4753	1	46584178	0.0000000
4754	2	46584178	0.0000000
4755	1	46584178	0.0000000
4756	2	46584178	0.0000000
4757	2	46584178	0.0000000
4758	2	46584178	0.0000000
4761	1	46584178	0.0000000
4762	2	46584178	0.0000000
4763	1	46584178	0.0000000
4765	1	46584178	0.0000000
4766	1	46584178	0.0000000
4767	1	46584178	0.0000000
4768	3	46584178	0.0000001
4771	1	46584178	0.0000000
4773	1	46584178	0.0000000
4776	1	46584178	0.0000000
4778	2	46584178	0.0000000
4779	2	46584178	0.0000000
4780	1	46584178	0.0000000
4782	1	46584178	0.0000000
4783	1	46584178	0.0000000
4784	1	46584178	0.0000000
4786	1	46584178	0.0000000
4789	2	46584178	0.0000000
4790	2	46584178	0.0000000
4791	1	46584178	0.0000000
4793	3	46584178	0.0000001
4794	3	46584178	0.0000001
4795	1	46584178	0.0000000
4798	1	46584178	0.0000000
4799	1	46584178	0.0000000
4800	1	46584178	0.0000000
4801	1	46584178	0.0000000
4803	1	46584178	0.0000000
4804	2	46584178	0.0000000
4805	1	46584178	0.0000000
4806	2	46584178	0.0000000
4807	4	46584178	0.0000001
4810	1	46584178	0.0000000
4811	2	46584178	0.0000000
4812	5	46584178	0.0000001
4814	3	46584178	0.0000001
4818	1	46584178	0.0000000
4821	3	46584178	0.0000001
4822	2	46584178	0.0000000
4823	3	46584178	0.0000001
4824	1	46584178	0.0000000
4826	1	46584178	0.0000000
4827	3	46584178	0.0000001
4828	1	46584178	0.0000000
4829	2	46584178	0.0000000
4830	1	46584178	0.0000000
4832	1	46584178	0.0000000
4834	2	46584178	0.0000000
4836	2	46584178	0.0000000
4837	5	46584178	0.0000001
4842	1	46584178	0.0000000
4845	2	46584178	0.0000000
4846	2	46584178	0.0000000
4848	3	46584178	0.0000001
4849	2	46584178	0.0000000
4850	1	46584178	0.0000000
4851	2	46584178	0.0000000
4853	2	46584178	0.0000000
4854	2	46584178	0.0000000
4855	3	46584178	0.0000001
4856	2	46584178	0.0000000
4857	2	46584178	0.0000000
4858	3	46584178	0.0000001
4859	4	46584178	0.0000001
4860	2	46584178	0.0000000
4864	1	46584178	0.0000000
4865	1	46584178	0.0000000
4866	1	46584178	0.0000000
4867	3	46584178	0.0000001
4868	1	46584178	0.0000000
4870	1	46584178	0.0000000
4873	1	46584178	0.0000000
4876	1	46584178	0.0000000
4878	1	46584178	0.0000000
4882	1	46584178	0.0000000
4883	2	46584178	0.0000000
4884	1	46584178	0.0000000
4885	1	46584178	0.0000000
4888	1	46584178	0.0000000
4889	1	46584178	0.0000000
4894	5	46584178	0.0000001
4896	3	46584178	0.0000001
4897	2	46584178	0.0000000
4898	2	46584178	0.0000000
4899	1	46584178	0.0000000
4900	1	46584178	0.0000000
4901	1	46584178	0.0000000
4902	1	46584178	0.0000000
4903	4	46584178	0.0000001
4905	1	46584178	0.0000000
4907	2	46584178	0.0000000
4909	1	46584178	0.0000000
4910	1	46584178	0.0000000
4911	1	46584178	0.0000000
4914	1	46584178	0.0000000
4915	1	46584178	0.0000000
4916	1	46584178	0.0000000
4917	2	46584178	0.0000000
4921	1	46584178	0.0000000
4922	1	46584178	0.0000000
4924	1	46584178	0.0000000
4926	1	46584178	0.0000000
4928	2	46584178	0.0000000
4930	1	46584178	0.0000000
4931	2	46584178	0.0000000
4932	1	46584178	0.0000000
4933	1	46584178	0.0000000
4935	1	46584178	0.0000000
4936	1	46584178	0.0000000
4937	1	46584178	0.0000000
4941	2	46584178	0.0000000
4942	1	46584178	0.0000000
4945	1	46584178	0.0000000
4947	1	46584178	0.0000000
4948	2	46584178	0.0000000
4949	2	46584178	0.0000000
4950	1	46584178	0.0000000
4956	3	46584178	0.0000001
4957	1	46584178	0.0000000
4958	1	46584178	0.0000000
4960	1	46584178	0.0000000
4961	1	46584178	0.0000000
4963	2	46584178	0.0000000
4964	3	46584178	0.0000001
4965	2	46584178	0.0000000
4966	1	46584178	0.0000000
4967	2	46584178	0.0000000
4968	1	46584178	0.0000000
4969	3	46584178	0.0000001
4972	4	46584178	0.0000001
4973	1	46584178	0.0000000
4974	1	46584178	0.0000000
4975	4	46584178	0.0000001
4976	1	46584178	0.0000000
4977	1	46584178	0.0000000
4978	2	46584178	0.0000000
4982	1	46584178	0.0000000
4983	1	46584178	0.0000000
4984	1	46584178	0.0000000
4986	3	46584178	0.0000001
4987	2	46584178	0.0000000
4989	3	46584178	0.0000001
4990	3	46584178	0.0000001
4991	3	46584178	0.0000001
4993	2	46584178	0.0000000
4994	1	46584178	0.0000000
4995	3	46584178	0.0000001
4996	1	46584178	0.0000000
4998	2	46584178	0.0000000
5000	3	46584178	0.0000001
5002	1	46584178	0.0000000
5003	1	46584178	0.0000000
5004	3	46584178	0.0000001
5005	1	46584178	0.0000000
5006	2	46584178	0.0000000
5008	3	46584178	0.0000001
5011	3	46584178	0.0000001
5012	2	46584178	0.0000000
5013	2	46584178	0.0000000
5016	2	46584178	0.0000000
5017	3	46584178	0.0000001
5018	2	46584178	0.0000000
5020	1	46584178	0.0000000
5021	1	46584178	0.0000000
5023	1	46584178	0.0000000
5024	2	46584178	0.0000000
5025	1	46584178	0.0000000
5026	2	46584178	0.0000000
5027	3	46584178	0.0000001
