depth	# bases at depth	size of A	% of A at depth
13792	1	3137161264	0.0000000
13793	2	3137161264	0.0000000
13794	2	3137161264	0.0000000
13797	1	3137161264	0.0000000
13799	2	3137161264	0.0000000
13800	1	3137161264	0.0000000
13802	1	3137161264	0.0000000
13803	1	3137161264	0.0000000
13807	2	3137161264	0.0000000
13808	2	3137161264	0.0000000
13809	2	3137161264	0.0000000
13811	1	3137161264	0.0000000
13815	2	3137161264	0.0000000
13817	1	3137161264	0.0000000
13818	2	3137161264	0.0000000
13821	1	3137161264	0.0000000
13824	1	3137161264	0.0000000
13828	1	3137161264	0.0000000
13829	1	3137161264	0.0000000
13830	2	3137161264	0.0000000
13833	1	3137161264	0.0000000
13840	1	3137161264	0.0000000
13841	1	3137161264	0.0000000
13842	1	3137161264	0.0000000
13844	3	3137161264	0.0000000
13850	3	3137161264	0.0000000
13853	1	3137161264	0.0000000
13854	1	3137161264	0.0000000
13855	1	3137161264	0.0000000
13857	1	3137161264	0.0000000
13858	1	3137161264	0.0000000
13860	3	3137161264	0.0000000
13862	1	3137161264	0.0000000
13863	2	3137161264	0.0000000
13864	1	3137161264	0.0000000
13865	1	3137161264	0.0000000
13866	2	3137161264	0.0000000
13868	2	3137161264	0.0000000
13869	2	3137161264	0.0000000
13870	1	3137161264	0.0000000
13873	1	3137161264	0.0000000
13874	1	3137161264	0.0000000
13877	1	3137161264	0.0000000
13878	1	3137161264	0.0000000
13879	1	3137161264	0.0000000
13880	1	3137161264	0.0000000
13882	1	3137161264	0.0000000
13883	4	3137161264	0.0000000
13888	2	3137161264	0.0000000
13890	1	3137161264	0.0000000
13893	1	3137161264	0.0000000
13895	1	3137161264	0.0000000
13898	1	3137161264	0.0000000
13899	1	3137161264	0.0000000
13901	1	3137161264	0.0000000
13902	1	3137161264	0.0000000
13907	1	3137161264	0.0000000
13913	1	3137161264	0.0000000
13916	4	3137161264	0.0000000
13917	1	3137161264	0.0000000
13918	1	3137161264	0.0000000
13919	1	3137161264	0.0000000
13926	1	3137161264	0.0000000
13927	1	3137161264	0.0000000
13932	2	3137161264	0.0000000
13935	1	3137161264	0.0000000
13937	1	3137161264	0.0000000
13941	1	3137161264	0.0000000
13945	1	3137161264	0.0000000
13946	2	3137161264	0.0000000
13948	1	3137161264	0.0000000
13949	1	3137161264	0.0000000
13950	1	3137161264	0.0000000
13952	2	3137161264	0.0000000
13955	1	3137161264	0.0000000
13956	1	3137161264	0.0000000
13957	1	3137161264	0.0000000
13958	1	3137161264	0.0000000
13960	1	3137161264	0.0000000
13961	3	3137161264	0.0000000
13962	2	3137161264	0.0000000
13964	1	3137161264	0.0000000
13966	1	3137161264	0.0000000
13967	2	3137161264	0.0000000
13968	1	3137161264	0.0000000
13970	2	3137161264	0.0000000
13971	2	3137161264	0.0000000
13974	2	3137161264	0.0000000
13975	1	3137161264	0.0000000
13983	1	3137161264	0.0000000
13984	1	3137161264	0.0000000
13985	1	3137161264	0.0000000
13986	1	3137161264	0.0000000
13988	1	3137161264	0.0000000
13992	1	3137161264	0.0000000
13996	1	3137161264	0.0000000
14001	1	3137161264	0.0000000
14002	2	3137161264	0.0000000
14003	2	3137161264	0.0000000
14005	2	3137161264	0.0000000
14006	1	3137161264	0.0000000
14015	2	3137161264	0.0000000
14017	2	3137161264	0.0000000
14022	1	3137161264	0.0000000
14030	1	3137161264	0.0000000
14033	2	3137161264	0.0000000
14034	1	3137161264	0.0000000
14039	1	3137161264	0.0000000
14040	1	3137161264	0.0000000
14041	1	3137161264	0.0000000
14047	1	3137161264	0.0000000
14048	2	3137161264	0.0000000
14049	1	3137161264	0.0000000
14056	1	3137161264	0.0000000
14057	2	3137161264	0.0000000
14059	1	3137161264	0.0000000
14060	1	3137161264	0.0000000
14061	3	3137161264	0.0000000
14065	1	3137161264	0.0000000
14066	1	3137161264	0.0000000
14067	1	3137161264	0.0000000
14070	1	3137161264	0.0000000
14072	1	3137161264	0.0000000
14074	1	3137161264	0.0000000
14075	1	3137161264	0.0000000
14077	1	3137161264	0.0000000
14081	3	3137161264	0.0000000
14084	1	3137161264	0.0000000
14085	1	3137161264	0.0000000
14087	1	3137161264	0.0000000
14089	1	3137161264	0.0000000
14092	1	3137161264	0.0000000
14103	1	3137161264	0.0000000
14105	1	3137161264	0.0000000
14109	1	3137161264	0.0000000
14110	1	3137161264	0.0000000
14113	1	3137161264	0.0000000
14119	1	3137161264	0.0000000
14120	1	3137161264	0.0000000
14121	1	3137161264	0.0000000
14127	1	3137161264	0.0000000
14129	1	3137161264	0.0000000
14131	1	3137161264	0.0000000
14136	2	3137161264	0.0000000
14141	1	3137161264	0.0000000
14143	1	3137161264	0.0000000
14146	1	3137161264	0.0000000
14149	1	3137161264	0.0000000
14154	1	3137161264	0.0000000
14155	2	3137161264	0.0000000
14158	1	3137161264	0.0000000
14163	1	3137161264	0.0000000
14166	1	3137161264	0.0000000
14167	1	3137161264	0.0000000
14168	1	3137161264	0.0000000
14171	1	3137161264	0.0000000
14175	1	3137161264	0.0000000
14176	2	3137161264	0.0000000
14181	1	3137161264	0.0000000
14185	1	3137161264	0.0000000
14193	1	3137161264	0.0000000
14194	1	3137161264	0.0000000
14195	1	3137161264	0.0000000
14198	1	3137161264	0.0000000
14201	1	3137161264	0.0000000
14203	1	3137161264	0.0000000
14204	2	3137161264	0.0000000
14205	2	3137161264	0.0000000
14208	1	3137161264	0.0000000
14214	1	3137161264	0.0000000
14217	1	3137161264	0.0000000
14218	1	3137161264	0.0000000
14221	1	3137161264	0.0000000
14222	1	3137161264	0.0000000
14224	2	3137161264	0.0000000
14231	1	3137161264	0.0000000
14232	1	3137161264	0.0000000
14233	1	3137161264	0.0000000
14237	1	3137161264	0.0000000
14239	1	3137161264	0.0000000
14241	1	3137161264	0.0000000
14242	1	3137161264	0.0000000
14243	2	3137161264	0.0000000
14244	1	3137161264	0.0000000
14245	1	3137161264	0.0000000
14251	1	3137161264	0.0000000
14253	3	3137161264	0.0000000
14256	1	3137161264	0.0000000
14258	1	3137161264	0.0000000
14268	1	3137161264	0.0000000
14272	1	3137161264	0.0000000
14276	1	3137161264	0.0000000
14283	1	3137161264	0.0000000
14284	1	3137161264	0.0000000
14285	1	3137161264	0.0000000
14287	1	3137161264	0.0000000
14289	1	3137161264	0.0000000
14295	1	3137161264	0.0000000
14297	1	3137161264	0.0000000
14300	1	3137161264	0.0000000
14304	1	3137161264	0.0000000
14309	1	3137161264	0.0000000
14311	1	3137161264	0.0000000
14313	1	3137161264	0.0000000
14315	1	3137161264	0.0000000
14316	1	3137161264	0.0000000
14317	1	3137161264	0.0000000
14326	1	3137161264	0.0000000
14329	1	3137161264	0.0000000
14332	1	3137161264	0.0000000
14333	1	3137161264	0.0000000
14334	1	3137161264	0.0000000
14339	2	3137161264	0.0000000
14342	1	3137161264	0.0000000
14343	3	3137161264	0.0000000
14345	1	3137161264	0.0000000
14350	1	3137161264	0.0000000
14351	1	3137161264	0.0000000
14352	1	3137161264	0.0000000
14353	2	3137161264	0.0000000
14357	1	3137161264	0.0000000
14358	1	3137161264	0.0000000
14360	2	3137161264	0.0000000
14363	2	3137161264	0.0000000
14365	1	3137161264	0.0000000
14369	1	3137161264	0.0000000
14370	1	3137161264	0.0000000
14371	2	3137161264	0.0000000
14375	2	3137161264	0.0000000
14377	1	3137161264	0.0000000
14378	1	3137161264	0.0000000
14379	1	3137161264	0.0000000
14381	2	3137161264	0.0000000
14386	1	3137161264	0.0000000
14388	1	3137161264	0.0000000
14389	1	3137161264	0.0000000
14390	1	3137161264	0.0000000
14391	1	3137161264	0.0000000
14395	1	3137161264	0.0000000
14398	1	3137161264	0.0000000
14411	2	3137161264	0.0000000
14412	1	3137161264	0.0000000
14414	1	3137161264	0.0000000
14417	1	3137161264	0.0000000
14418	1	3137161264	0.0000000
14422	1	3137161264	0.0000000
14423	1	3137161264	0.0000000
14424	1	3137161264	0.0000000
14427	1	3137161264	0.0000000
14428	1	3137161264	0.0000000
14430	1	3137161264	0.0000000
14433	1	3137161264	0.0000000
14434	1	3137161264	0.0000000
14437	1	3137161264	0.0000000
14438	1	3137161264	0.0000000
14442	1	3137161264	0.0000000
14447	1	3137161264	0.0000000
14450	1	3137161264	0.0000000
14464	1	3137161264	0.0000000
14465	2	3137161264	0.0000000
14472	1	3137161264	0.0000000
14477	1	3137161264	0.0000000
14486	1	3137161264	0.0000000
14491	1	3137161264	0.0000000
14492	1	3137161264	0.0000000
14504	1	3137161264	0.0000000
14514	2	3137161264	0.0000000
14515	1	3137161264	0.0000000
14516	2	3137161264	0.0000000
14518	1	3137161264	0.0000000
14524	1	3137161264	0.0000000
14531	1	3137161264	0.0000000
14537	1	3137161264	0.0000000
14540	1	3137161264	0.0000000
14542	1	3137161264	0.0000000
14549	1	3137161264	0.0000000
14552	1	3137161264	0.0000000
14559	1	3137161264	0.0000000
14569	1	3137161264	0.0000000
14573	1	3137161264	0.0000000
14586	1	3137161264	0.0000000
14591	1	3137161264	0.0000000
14592	1	3137161264	0.0000000
14594	1	3137161264	0.0000000
14595	1	3137161264	0.0000000
14596	1	3137161264	0.0000000
14597	1	3137161264	0.0000000
14598	1	3137161264	0.0000000
14600	1	3137161264	0.0000000
14601	2	3137161264	0.0000000
14602	1	3137161264	0.0000000
14610	1	3137161264	0.0000000
14612	3	3137161264	0.0000000
14615	1	3137161264	0.0000000
14616	1	3137161264	0.0000000
14618	2	3137161264	0.0000000
14619	1	3137161264	0.0000000
14625	1	3137161264	0.0000000
14630	1	3137161264	0.0000000
14632	1	3137161264	0.0000000
14633	2	3137161264	0.0000000
14638	1	3137161264	0.0000000
14639	2	3137161264	0.0000000
14642	1	3137161264	0.0000000
14646	1	3137161264	0.0000000
14647	2	3137161264	0.0000000
14650	1	3137161264	0.0000000
14652	2	3137161264	0.0000000
14661	2	3137161264	0.0000000
14666	1	3137161264	0.0000000
14669	1	3137161264	0.0000000
14670	1	3137161264	0.0000000
14672	1	3137161264	0.0000000
14674	1	3137161264	0.0000000
14681	1	3137161264	0.0000000
14682	1	3137161264	0.0000000
14687	1	3137161264	0.0000000
14688	1	3137161264	0.0000000
14694	1	3137161264	0.0000000
14697	1	3137161264	0.0000000
14701	1	3137161264	0.0000000
14702	1	3137161264	0.0000000
14703	1	3137161264	0.0000000
14709	1	3137161264	0.0000000
14716	2	3137161264	0.0000000
14718	1	3137161264	0.0000000
14719	1	3137161264	0.0000000
14721	1	3137161264	0.0000000
14722	2	3137161264	0.0000000
14723	1	3137161264	0.0000000
14727	2	3137161264	0.0000000
14728	1	3137161264	0.0000000
14730	1	3137161264	0.0000000
14731	1	3137161264	0.0000000
14739	1	3137161264	0.0000000
14741	2	3137161264	0.0000000
14743	1	3137161264	0.0000000
14747	1	3137161264	0.0000000
14748	1	3137161264	0.0000000
14749	1	3137161264	0.0000000
14752	1	3137161264	0.0000000
14756	1	3137161264	0.0000000
14757	1	3137161264	0.0000000
14758	1	3137161264	0.0000000
14759	1	3137161264	0.0000000
14761	1	3137161264	0.0000000
14764	2	3137161264	0.0000000
14765	1	3137161264	0.0000000
14766	1	3137161264	0.0000000
14770	1	3137161264	0.0000000
14780	1	3137161264	0.0000000
14785	1	3137161264	0.0000000
14786	1	3137161264	0.0000000
14787	2	3137161264	0.0000000
14790	1	3137161264	0.0000000
14792	1	3137161264	0.0000000
14796	1	3137161264	0.0000000
14797	1	3137161264	0.0000000
14802	1	3137161264	0.0000000
14809	1	3137161264	0.0000000
14811	1	3137161264	0.0000000
14816	1	3137161264	0.0000000
14822	1	3137161264	0.0000000
14827	1	3137161264	0.0000000
14828	1	3137161264	0.0000000
14830	1	3137161264	0.0000000
14831	1	3137161264	0.0000000
14835	1	3137161264	0.0000000
14837	1	3137161264	0.0000000
14839	1	3137161264	0.0000000
14840	1	3137161264	0.0000000
14842	2	3137161264	0.0000000
14843	1	3137161264	0.0000000
14845	1	3137161264	0.0000000
14846	1	3137161264	0.0000000
14848	1	3137161264	0.0000000
14852	1	3137161264	0.0000000
14853	2	3137161264	0.0000000
14855	1	3137161264	0.0000000
14856	1	3137161264	0.0000000
14860	3	3137161264	0.0000000
14863	1	3137161264	0.0000000
14864	1	3137161264	0.0000000
14865	1	3137161264	0.0000000
14867	2	3137161264	0.0000000
14871	1	3137161264	0.0000000
14875	1	3137161264	0.0000000
14876	1	3137161264	0.0000000
14878	1	3137161264	0.0000000
14885	1	3137161264	0.0000000
14886	1	3137161264	0.0000000
14888	2	3137161264	0.0000000
14891	1	3137161264	0.0000000
14896	2	3137161264	0.0000000
14900	1	3137161264	0.0000000
14904	1	3137161264	0.0000000
14914	1	3137161264	0.0000000
14918	1	3137161264	0.0000000
14927	2	3137161264	0.0000000
14929	1	3137161264	0.0000000
14931	1	3137161264	0.0000000
14932	1	3137161264	0.0000000
14937	1	3137161264	0.0000000
14938	2	3137161264	0.0000000
14945	1	3137161264	0.0000000
14948	1	3137161264	0.0000000
14949	2	3137161264	0.0000000
14950	1	3137161264	0.0000000
14952	1	3137161264	0.0000000
14954	1	3137161264	0.0000000
14956	1	3137161264	0.0000000
14958	1	3137161264	0.0000000
14966	1	3137161264	0.0000000
14979	1	3137161264	0.0000000
14983	1	3137161264	0.0000000
14986	1	3137161264	0.0000000
14996	1	3137161264	0.0000000
15001	2	3137161264	0.0000000
15009	1	3137161264	0.0000000
15013	1	3137161264	0.0000000
15016	1	3137161264	0.0000000
15020	1	3137161264	0.0000000
15021	1	3137161264	0.0000000
15031	2	3137161264	0.0000000
15033	1	3137161264	0.0000000
15035	2	3137161264	0.0000000
15039	1	3137161264	0.0000000
15042	1	3137161264	0.0000000
15044	1	3137161264	0.0000000
15045	1	3137161264	0.0000000
15047	1	3137161264	0.0000000
15049	1	3137161264	0.0000000
15056	1	3137161264	0.0000000
15059	1	3137161264	0.0000000
15063	1	3137161264	0.0000000
15064	1	3137161264	0.0000000
15065	1	3137161264	0.0000000
15066	2	3137161264	0.0000000
15068	2	3137161264	0.0000000
15069	1	3137161264	0.0000000
15071	1	3137161264	0.0000000
15073	1	3137161264	0.0000000
15075	1	3137161264	0.0000000
15076	1	3137161264	0.0000000
15078	1	3137161264	0.0000000
15080	1	3137161264	0.0000000
15081	1	3137161264	0.0000000
15087	1	3137161264	0.0000000
15093	1	3137161264	0.0000000
15102	1	3137161264	0.0000000
15103	1	3137161264	0.0000000
15104	2	3137161264	0.0000000
15113	1	3137161264	0.0000000
15120	1	3137161264	0.0000000
15121	1	3137161264	0.0000000
15122	1	3137161264	0.0000000
15123	1	3137161264	0.0000000
15124	1	3137161264	0.0000000
15128	1	3137161264	0.0000000
15133	1	3137161264	0.0000000
15138	1	3137161264	0.0000000
15141	1	3137161264	0.0000000
15143	1	3137161264	0.0000000
15147	1	3137161264	0.0000000
15149	1	3137161264	0.0000000
15151	1	3137161264	0.0000000
15152	1	3137161264	0.0000000
15153	1	3137161264	0.0000000
15154	1	3137161264	0.0000000
15157	1	3137161264	0.0000000
15159	3	3137161264	0.0000000
15160	2	3137161264	0.0000000
15164	1	3137161264	0.0000000
15167	1	3137161264	0.0000000
15168	1	3137161264	0.0000000
15170	3	3137161264	0.0000000
15177	1	3137161264	0.0000000
15178	1	3137161264	0.0000000
15179	2	3137161264	0.0000000
15180	1	3137161264	0.0000000
15183	1	3137161264	0.0000000
15184	1	3137161264	0.0000000
15190	1	3137161264	0.0000000
15191	1	3137161264	0.0000000
15192	1	3137161264	0.0000000
15194	1	3137161264	0.0000000
15196	1	3137161264	0.0000000
15201	1	3137161264	0.0000000
15207	1	3137161264	0.0000000
15208	1	3137161264	0.0000000
15209	2	3137161264	0.0000000
15213	1	3137161264	0.0000000
15216	1	3137161264	0.0000000
15217	1	3137161264	0.0000000
15222	1	3137161264	0.0000000
15223	1	3137161264	0.0000000
15224	1	3137161264	0.0000000
15235	1	3137161264	0.0000000
15238	3	3137161264	0.0000000
15240	1	3137161264	0.0000000
15247	1	3137161264	0.0000000
15253	1	3137161264	0.0000000
15257	1	3137161264	0.0000000
15262	1	3137161264	0.0000000
15263	1	3137161264	0.0000000
15270	1	3137161264	0.0000000
15271	1	3137161264	0.0000000
15272	1	3137161264	0.0000000
15273	2	3137161264	0.0000000
15274	3	3137161264	0.0000000
15276	1	3137161264	0.0000000
15278	1	3137161264	0.0000000
15281	1	3137161264	0.0000000
15285	1	3137161264	0.0000000
15288	1	3137161264	0.0000000
15289	1	3137161264	0.0000000
15290	1	3137161264	0.0000000
15292	1	3137161264	0.0000000
15297	1	3137161264	0.0000000
15299	1	3137161264	0.0000000
15304	1	3137161264	0.0000000
15305	2	3137161264	0.0000000
15310	1	3137161264	0.0000000
15312	1	3137161264	0.0000000
15315	1	3137161264	0.0000000
15317	1	3137161264	0.0000000
15318	1	3137161264	0.0000000
15319	2	3137161264	0.0000000
15320	1	3137161264	0.0000000
15324	1	3137161264	0.0000000
15326	1	3137161264	0.0000000
15329	1	3137161264	0.0000000
15332	1	3137161264	0.0000000
15334	1	3137161264	0.0000000
15336	1	3137161264	0.0000000
15339	2	3137161264	0.0000000
15340	2	3137161264	0.0000000
15344	1	3137161264	0.0000000
15346	1	3137161264	0.0000000
15351	1	3137161264	0.0000000
15353	1	3137161264	0.0000000
15355	1	3137161264	0.0000000
15357	2	3137161264	0.0000000
15366	1	3137161264	0.0000000
15367	1	3137161264	0.0000000
15368	1	3137161264	0.0000000
15371	1	3137161264	0.0000000
15373	1	3137161264	0.0000000
15376	1	3137161264	0.0000000
15378	1	3137161264	0.0000000
15381	1	3137161264	0.0000000
15382	2	3137161264	0.0000000
15384	1	3137161264	0.0000000
15387	1	3137161264	0.0000000
15397	1	3137161264	0.0000000
15398	1	3137161264	0.0000000
15399	1	3137161264	0.0000000
15400	1	3137161264	0.0000000
15401	1	3137161264	0.0000000
15410	1	3137161264	0.0000000
15418	1	3137161264	0.0000000
15420	1	3137161264	0.0000000
15421	1	3137161264	0.0000000
15423	1	3137161264	0.0000000
15425	1	3137161264	0.0000000
15428	1	3137161264	0.0000000
15431	1	3137161264	0.0000000
15437	1	3137161264	0.0000000
15439	3	3137161264	0.0000000
15441	1	3137161264	0.0000000
15442	2	3137161264	0.0000000
15450	1	3137161264	0.0000000
15454	2	3137161264	0.0000000
15455	1	3137161264	0.0000000
15456	2	3137161264	0.0000000
15459	2	3137161264	0.0000000
15460	1	3137161264	0.0000000
15462	1	3137161264	0.0000000
15468	1	3137161264	0.0000000
15471	1	3137161264	0.0000000
15477	1	3137161264	0.0000000
15478	1	3137161264	0.0000000
15480	1	3137161264	0.0000000
15483	1	3137161264	0.0000000
15484	1	3137161264	0.0000000
15490	1	3137161264	0.0000000
15492	1	3137161264	0.0000000
15494	2	3137161264	0.0000000
15495	1	3137161264	0.0000000
15497	1	3137161264	0.0000000
15503	1	3137161264	0.0000000
15507	2	3137161264	0.0000000
15510	1	3137161264	0.0000000
15513	1	3137161264	0.0000000
15514	1	3137161264	0.0000000
15515	1	3137161264	0.0000000
15518	1	3137161264	0.0000000
15521	1	3137161264	0.0000000
15522	1	3137161264	0.0000000
15523	1	3137161264	0.0000000
15525	1	3137161264	0.0000000
15528	1	3137161264	0.0000000
15530	1	3137161264	0.0000000
15536	2	3137161264	0.0000000
15541	1	3137161264	0.0000000
15545	1	3137161264	0.0000000
15547	1	3137161264	0.0000000
15548	1	3137161264	0.0000000
15549	2	3137161264	0.0000000
15557	1	3137161264	0.0000000
15561	2	3137161264	0.0000000
15562	1	3137161264	0.0000000
15563	1	3137161264	0.0000000
15567	1	3137161264	0.0000000
15569	1	3137161264	0.0000000
15572	1	3137161264	0.0000000
15574	2	3137161264	0.0000000
15575	1	3137161264	0.0000000
15576	2	3137161264	0.0000000
15579	1	3137161264	0.0000000
15581	1	3137161264	0.0000000
15584	1	3137161264	0.0000000
15586	3	3137161264	0.0000000
15592	1	3137161264	0.0000000
15593	1	3137161264	0.0000000
15596	1	3137161264	0.0000000
15599	1	3137161264	0.0000000
15600	1	3137161264	0.0000000
15605	1	3137161264	0.0000000
15607	1	3137161264	0.0000000
15608	1	3137161264	0.0000000
15621	2	3137161264	0.0000000
15623	2	3137161264	0.0000000
15624	1	3137161264	0.0000000
15627	1	3137161264	0.0000000
15630	1	3137161264	0.0000000
15631	2	3137161264	0.0000000
15633	1	3137161264	0.0000000
15639	1	3137161264	0.0000000
15641	1	3137161264	0.0000000
15642	1	3137161264	0.0000000
15644	1	3137161264	0.0000000
15645	1	3137161264	0.0000000
15649	1	3137161264	0.0000000
15650	1	3137161264	0.0000000
15651	1	3137161264	0.0000000
15656	1	3137161264	0.0000000
15659	1	3137161264	0.0000000
15660	2	3137161264	0.0000000
15680	2	3137161264	0.0000000
15688	1	3137161264	0.0000000
15689	1	3137161264	0.0000000
15693	1	3137161264	0.0000000
15696	1	3137161264	0.0000000
15699	1	3137161264	0.0000000
15701	1	3137161264	0.0000000
15703	1	3137161264	0.0000000
15707	1	3137161264	0.0000000
15712	1	3137161264	0.0000000
15716	1	3137161264	0.0000000
15717	1	3137161264	0.0000000
15719	1	3137161264	0.0000000
15720	1	3137161264	0.0000000
15721	1	3137161264	0.0000000
15726	1	3137161264	0.0000000
15727	2	3137161264	0.0000000
15728	1	3137161264	0.0000000
15734	1	3137161264	0.0000000
15740	1	3137161264	0.0000000
15747	1	3137161264	0.0000000
15749	1	3137161264	0.0000000
15750	1	3137161264	0.0000000
15752	1	3137161264	0.0000000
15753	2	3137161264	0.0000000
15754	1	3137161264	0.0000000
15757	3	3137161264	0.0000000
15759	1	3137161264	0.0000000
15762	4	3137161264	0.0000000
15763	2	3137161264	0.0000000
15766	1	3137161264	0.0000000
15767	1	3137161264	0.0000000
15768	1	3137161264	0.0000000
15770	1	3137161264	0.0000000
15772	1	3137161264	0.0000000
15773	1	3137161264	0.0000000
15774	1	3137161264	0.0000000
15780	1	3137161264	0.0000000
15781	2	3137161264	0.0000000
15782	2	3137161264	0.0000000
15786	1	3137161264	0.0000000
15792	1	3137161264	0.0000000
15793	1	3137161264	0.0000000
15794	1	3137161264	0.0000000
15802	1	3137161264	0.0000000
15803	1	3137161264	0.0000000
15806	1	3137161264	0.0000000
15807	2	3137161264	0.0000000
15808	1	3137161264	0.0000000
15809	1	3137161264	0.0000000
15810	1	3137161264	0.0000000
15812	1	3137161264	0.0000000
15818	1	3137161264	0.0000000
15819	2	3137161264	0.0000000
15820	1	3137161264	0.0000000
15829	1	3137161264	0.0000000
15833	1	3137161264	0.0000000
15838	2	3137161264	0.0000000
15839	1	3137161264	0.0000000
15840	1	3137161264	0.0000000
15841	1	3137161264	0.0000000
15844	1	3137161264	0.0000000
15850	1	3137161264	0.0000000
15851	1	3137161264	0.0000000
15852	1	3137161264	0.0000000
15854	1	3137161264	0.0000000
15860	1	3137161264	0.0000000
15861	1	3137161264	0.0000000
15862	1	3137161264	0.0000000
15865	1	3137161264	0.0000000
15867	1	3137161264	0.0000000
15878	2	3137161264	0.0000000
15882	1	3137161264	0.0000000
15891	1	3137161264	0.0000000
15892	1	3137161264	0.0000000
15894	1	3137161264	0.0000000
15895	1	3137161264	0.0000000
15896	1	3137161264	0.0000000
15897	3	3137161264	0.0000000
15898	1	3137161264	0.0000000
15900	1	3137161264	0.0000000
15905	1	3137161264	0.0000000
15914	1	3137161264	0.0000000
15918	1	3137161264	0.0000000
15919	1	3137161264	0.0000000
15922	1	3137161264	0.0000000
15923	2	3137161264	0.0000000
15924	1	3137161264	0.0000000
15926	2	3137161264	0.0000000
15928	1	3137161264	0.0000000
15930	1	3137161264	0.0000000
15931	1	3137161264	0.0000000
15938	1	3137161264	0.0000000
15947	2	3137161264	0.0000000
15948	1	3137161264	0.0000000
15951	2	3137161264	0.0000000
15953	1	3137161264	0.0000000
15955	2	3137161264	0.0000000
15957	1	3137161264	0.0000000
15959	1	3137161264	0.0000000
15965	1	3137161264	0.0000000
15966	1	3137161264	0.0000000
15968	1	3137161264	0.0000000
15969	1	3137161264	0.0000000
15971	1	3137161264	0.0000000
15973	1	3137161264	0.0000000
15977	2	3137161264	0.0000000
15981	1	3137161264	0.0000000
15984	1	3137161264	0.0000000
15987	3	3137161264	0.0000000
15990	1	3137161264	0.0000000
15992	1	3137161264	0.0000000
15993	1	3137161264	0.0000000
15995	1	3137161264	0.0000000
15998	3	3137161264	0.0000000
16001	1	3137161264	0.0000000
16006	1	3137161264	0.0000000
16007	1	3137161264	0.0000000
16014	1	3137161264	0.0000000
16016	1	3137161264	0.0000000
16017	1	3137161264	0.0000000
16020	1	3137161264	0.0000000
16028	2	3137161264	0.0000000
16030	1	3137161264	0.0000000
16034	1	3137161264	0.0000000
16037	1	3137161264	0.0000000
16038	1	3137161264	0.0000000
16039	1	3137161264	0.0000000
16040	1	3137161264	0.0000000
16041	1	3137161264	0.0000000
16044	1	3137161264	0.0000000
16045	1	3137161264	0.0000000
16051	1	3137161264	0.0000000
16052	2	3137161264	0.0000000
16054	1	3137161264	0.0000000
16055	1	3137161264	0.0000000
16056	1	3137161264	0.0000000
16060	1	3137161264	0.0000000
16061	3	3137161264	0.0000000
16063	1	3137161264	0.0000000
16069	1	3137161264	0.0000000
16072	1	3137161264	0.0000000
16074	4	3137161264	0.0000000
16075	2	3137161264	0.0000000
16076	1	3137161264	0.0000000
16078	1	3137161264	0.0000000
16083	1	3137161264	0.0000000
16084	1	3137161264	0.0000000
16085	1	3137161264	0.0000000
16086	1	3137161264	0.0000000
16090	1	3137161264	0.0000000
16096	1	3137161264	0.0000000
16097	2	3137161264	0.0000000
16098	1	3137161264	0.0000000
16101	1	3137161264	0.0000000
16107	1	3137161264	0.0000000
16109	1	3137161264	0.0000000
16116	1	3137161264	0.0000000
16118	1	3137161264	0.0000000
16120	1	3137161264	0.0000000
16121	1	3137161264	0.0000000
16122	1	3137161264	0.0000000
16127	1	3137161264	0.0000000
16131	1	3137161264	0.0000000
16132	1	3137161264	0.0000000
16134	1	3137161264	0.0000000
16135	1	3137161264	0.0000000
16136	1	3137161264	0.0000000
16142	1	3137161264	0.0000000
16147	1	3137161264	0.0000000
16149	1	3137161264	0.0000000
16150	1	3137161264	0.0000000
16155	1	3137161264	0.0000000
16158	1	3137161264	0.0000000
16159	1	3137161264	0.0000000
16165	1	3137161264	0.0000000
16166	2	3137161264	0.0000000
16173	1	3137161264	0.0000000
16174	1	3137161264	0.0000000
16176	2	3137161264	0.0000000
16180	2	3137161264	0.0000000
16183	1	3137161264	0.0000000
16184	1	3137161264	0.0000000
16188	1	3137161264	0.0000000
16192	1	3137161264	0.0000000
16193	1	3137161264	0.0000000
16196	1	3137161264	0.0000000
16197	1	3137161264	0.0000000
16199	1	3137161264	0.0000000
16203	1	3137161264	0.0000000
16204	1	3137161264	0.0000000
16206	1	3137161264	0.0000000
16208	1	3137161264	0.0000000
16209	1	3137161264	0.0000000
16210	1	3137161264	0.0000000
16215	1	3137161264	0.0000000
16216	1	3137161264	0.0000000
16218	1	3137161264	0.0000000
16219	1	3137161264	0.0000000
16225	1	3137161264	0.0000000
16227	1	3137161264	0.0000000
16234	3	3137161264	0.0000000
16237	1	3137161264	0.0000000
16238	1	3137161264	0.0000000
16241	2	3137161264	0.0000000
16242	1	3137161264	0.0000000
16246	2	3137161264	0.0000000
16253	1	3137161264	0.0000000
16257	1	3137161264	0.0000000
16258	2	3137161264	0.0000000
16261	1	3137161264	0.0000000
16262	1	3137161264	0.0000000
16263	1	3137161264	0.0000000
16267	2	3137161264	0.0000000
16271	1	3137161264	0.0000000
16272	1	3137161264	0.0000000
16274	1	3137161264	0.0000000
16276	1	3137161264	0.0000000
16278	1	3137161264	0.0000000
16284	1	3137161264	0.0000000
16288	1	3137161264	0.0000000
16289	1	3137161264	0.0000000
16291	1	3137161264	0.0000000
16293	1	3137161264	0.0000000
